id,budget,countries,imdbId,imdbRating,imdbVotes,languages,movieId,plot,poster,released,revenue,runtime,title,tmdbId,url,year
3697,null,[Canada],0087130,4.3,1299,[English],4691,"Two men and a woman circle the globe in a satellite armed with a nuclear device. The third world war breaks out, and a few months later the satellite crashes. They survive the crash but one...",https://image.tmdb.org/t/p/w440_and_h660_face/flmJdmAmBCkQZC7ZIA0tABnXbf7.jpg,1985-03-15,null,88,Def-Con 4,42033,https://themoviedb.org/movie/42033,1985
3698,7500000,"[UK,  Canada,  USA]",0087428,6.0,6488,[English],4692,The film talks about a family that weathers all sorts of disasters and keeps going in spite of it all. It is noted for its wonderful assortment of oddball characters.,https://image.tmdb.org/t/p/w440_and_h660_face/9XGGGniMtBqhox7JAV5JujlUqFz.jpg,1984-03-09,null,109,"Hotel New Hampshire, The",11308,https://themoviedb.org/movie/11308,1984
3699,null,[USA],0083366,6.0,3229,[English],4696,"Mexico, 1840s. When the new Spanish Governor begins to grind the peasants under his heel, wealthy landowner Don Diego Vega follows in his late father's footsteps and becomes Zorro, the ...",https://image.tmdb.org/t/p/w440_and_h660_face/qNFtu1TyoFbmG1hCdQkD8ENOjum.jpg,1981-07-17,null,93,"Zorro, the Gay Blade",19317,https://themoviedb.org/movie/19317,1981
3700,35000,[USA],0083624,6.1,11058,[English],4697,A young man carrying a big basket that contains his deformed Siamese-twin brother seeks vengeance on the doctors who separated them against their will.,https://image.tmdb.org/t/p/w440_and_h660_face/ciyzEBzJ1TnafkgGXr6DqEVh1wk.jpg,1982-04-02,null,91,Basket Case,27813,https://themoviedb.org/movie/27813,1982
3701,null,[UK],0119842,7.1,1362,[English],4698,Four siblings gathered together for their mother's funeral in Glasgow face individual torments over night during a tumultuous storm that rips the roof off the church.,https://image.tmdb.org/t/p/w440_and_h660_face/xJqQmrCktJVoCoNU8HSMcTBUbdT.jpg,1999-05-07,49501,101,Orphans,57745,https://themoviedb.org/movie/57745,1998
3702,42000000,"[France,  USA]",0218922,6.0,43898,"[English,  German,  Japanese,  Latin,  Spanish]",4699,"A woman along with her lover, plan to con a rich man by marrying him and on earning his trust running away with all his money. Everything goes as planned until she actually begins to fall in love with him.",https://image.tmdb.org/t/p/w440_and_h660_face/xvTtsdvvVr1NYlVJxWZibzhaEt5.jpg,2001-08-03,35402320,116,Original Sin,2057,https://themoviedb.org/movie/2057,2001
3703,37000000,[USA],0247638,6.2,89263,"[English,  Dutch,  Italian]",4700,"Mia Thermopolis has just found out that she is the heir apparent to the throne of Genovia. With her friends Lilly and Michael Moscovitz in tow, she tries to navigate through the rest of her 16th year.",https://image.tmdb.org/t/p/w440_and_h660_face/wA4lgl8gmoICSShviCkEB61nIBB.jpg,2001-08-03,165335153,115,"Princess Diaries, The",9880,https://themoviedb.org/movie/9880,2001
3704,90000000,"[USA,  Hong Kong]",0266915,6.6,155532,"[English,  Mandarin,  Cantonese]",4701,"Carter and Lee head to Hong Kong for vacation, but become embroiled in a counterfeit money scam.",https://image.tmdb.org/t/p/w440_and_h660_face/nmllsevWzx7XtrlARs3hHJn5Pf.jpg,2001-08-03,347325802,90,Rush Hour 2,5175,https://themoviedb.org/movie/5175,2001
3705,null,"[France,  West Germany,  Cameroon]",0094868,7.4,1994,"[French,  English]",4703,"A young French woman returns to the vast silence of West Africa to contemplate her childhood days in a colonial outpost in Cameroon. Her strongest memories are of the family's houseboy, ...",https://image.tmdb.org/t/p/w440_and_h660_face/7OvXaQOpQhWwpHuJymFQDFfppPM.jpg,1989-05-01,null,105,Chocolat,41951,https://themoviedb.org/movie/41951,1988
3706,null,[USA],0056059,7.3,8742,"[English,  Swahili]",4704,A group of men trap wild animals in Africa and sell them to zoos before the arrival of a female wildlife photographer threatens to change their ways.,https://image.tmdb.org/t/p/w440_and_h660_face/2FAIj6rsHoDjmOzXUb7Gt0Pe4tq.jpg,1962-06-19,null,157,Hatari!,11385,https://themoviedb.org/movie/11385,1962
3707,null,"[France,  Italy]",0077288,7.3,7219,[French],4705,Two gay men living in St. Tropez have their lives turned upside down when the son of one of the men announces he is getting married. They try conceal their lifestyle and their ownership of ...,https://image.tmdb.org/t/p/w440_and_h660_face/dC0UbDkYO9LKilNShzSKX8O2p3X.jpg,1979-03-30,20424259,110,"Cage aux Folles, La",4484,https://themoviedb.org/movie/4484,1978
3708,null,"[France,  Italy]",0080489,5.8,1436,[French],4706,Sequel to La Cage aux folles has homosexual nightclub owner Renato and his transvesitite companion/lover Albin becoming involved with the local cops and foreign spies when Albin unwittingly...,https://image.tmdb.org/t/p/w440_and_h660_face/uMrOOrJCgBOuBKGpHXw44Z36CFt.jpg,1981-02-15,6950125,102,"Cage aux Folles II, La",11684,https://themoviedb.org/movie/11684,1980
3709,20000000,[USA],0064782,6.7,9096,[English],4709,Two unlikely prospector partners share the same wife in a California gold rush mining town.,https://image.tmdb.org/t/p/w440_and_h660_face/jKoMqlXw4wQSjEJwDaJcg3rRp5S.jpg,1969-10-15,31678778,158,Paint Your Wagon,20391,https://themoviedb.org/movie/20391,1969
3710,null,[USA],0075213,7.7,16808,[English],4710,A dying gunfighter spends his last days looking for a way to die with a minimum of pain and a maximum of dignity.,https://image.tmdb.org/t/p/w440_and_h660_face/qcoIQyVsxqsXsCBooiyzJSiyKcs.jpg,1976-08-20,8091910,100,"Shootist, The",12584,https://themoviedb.org/movie/12584,1976
3711,null,"[USA,  UK]",0108323,7.4,825,"[English,  Russian]",4711,A documentary about the inventor of the first electronic synthesiser instrument and his subsequent life after he was abducted by the KGB as well as a history of his instrument.,https://image.tmdb.org/t/p/w440_and_h660_face/hY4fPLVKqllzb7khyehA4i1M3IY.jpg,1995-08-24,null,83,Theremin: An Electronic Odyssey,70042,https://themoviedb.org/movie/70042,1994
3712,null,[France],0064285,7.6,5677,"[French,  French Sign Language]",4712,"In a French forest in 1798, a child is found who cannot walk, speak, read or write. A doctor becomes interested in the child and patiently attempts to civilize him.",https://image.tmdb.org/t/p/w440_and_h660_face/ivIyyc2VgefJK9LdAogl1BEgmeH.jpg,1970-09-11,null,83,"Wild Child, The (Enfant sauvage, L')",1627,https://themoviedb.org/movie/1627,1970
3713,15000000,[USA],0080360,6.9,23123,"[English,  Spanish]",4713,A Harvard scientist conducts experiments on himself with a hallucinatory drug and an isolation chamber that may be causing him to regress genetically.,https://image.tmdb.org/t/p/w440_and_h660_face/8BATrghiOSFOtcpg2j2hZSHm6pm.jpg,1980-12-25,19853892,102,Altered States,11542,https://themoviedb.org/movie/11542,1980
3714,null,[USA],0080377,6.0,12639,[English],4714,"Philo takes part in a bare knuckle fight - as he does - to make some more money than he can earn from his car repair business. He decides to retire from fighting, but when the Mafia come ...",https://image.tmdb.org/t/p/w440_and_h660_face/fGP1rB0MapjDyR0lCjYa6AhjQ1i.jpg,1980-12-17,70687344,116,Any Which Way You Can,17169,https://themoviedb.org/movie/17169,1980
3715,null,[UK],0080408,7.1,5513,"[English,  German,  Czech,  French]",4716,"The setting is Vienna. A young American woman is brought to a hospital after overdosing on pills, apparently in a suicide attempt. A police detective suspects foul play on the part of her ...",https://image.tmdb.org/t/p/w440_and_h660_face/raLS93dykOabizFuguWZ9KeCKAS.jpg,1980-10-25,null,123,Bad Timing: A Sensual Obsession,33214,https://themoviedb.org/movie/33214,1980
3716,null,"[USA,  Hong Kong]",0080436,5.8,3542,[English],4717,A young Asian American martial artist is forced to participate in a brutal formal street-fight competition.,https://image.tmdb.org/t/p/w440_and_h660_face/usZyTX7gphtqErox4Jq400RsKGp.jpg,1980-08-29,854,95,"Battle Creek Brawl (Big Brawl, The)",19267,https://themoviedb.org/movie/19267,1980
3717,30000000,[USA],0252866,6.4,195120,[English],4718,"The sequel to the hit comedy American Pie (1999), the high school students are now in college. These close friends decide to meet up at the beach house for some fun.",https://image.tmdb.org/t/p/w440_and_h660_face/wa3vePBNEfAJtzXs8WFTyD7bliD.jpg,2001-08-10,287553595,108,American Pie 2,2770,https://themoviedb.org/movie/2770,2001
3718,75000000,[USA],0181739,6.2,24677,[English],4719,"A policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank.",https://image.tmdb.org/t/p/w440_and_h660_face/foZpSG88IQUCEBJE3unc5QzO6bQ.jpg,2001-08-10,13596911,95,Osmosis Jones,12610,https://themoviedb.org/movie/12610,2001
3719,17000000,"[USA,  Spain,  France,  Italy]",0230600,7.6,261169,"[English,  French]",4720,A woman who lives in a darkened old house with her two photosensitive children becomes convinced that her family home is haunted.,https://image.tmdb.org/t/p/w440_and_h660_face/AdTFzlJmQ3rTtTpoyS9rqU17qN7.jpg,2001-08-10,209947037,104,"Others, The",1933,https://themoviedb.org/movie/1933,2001
3720,35000000,[USA],0244000,6.0,11874,[English],4721,"When a Midwest town learns that a corrupt railroad baron has captured the deeds to their homesteads without their knowledge, a group of young ranchers join forces to take back what is ...",https://image.tmdb.org/t/p/w440_and_h660_face/eRbRlQPqmjRYLnwzzjz7FVwF74V.jpg,2001-08-17,13678913,94,American Outlaws,13496,https://themoviedb.org/movie/13496,2001
3721,null,[USA],0250202,6.6,3829,[English],4722,All Over The Guy is a contemporary romantic comedy about the quest to find the one when the one doesn't know he's the one. It explores the unlikely pairing of two 20-somethings ...,https://image.tmdb.org/t/p/w440_and_h660_face/b095aqdBFPLCRSXKtbZxI3cIrLS.jpg,2002-03-07,1051948,95,All Over the Guy,21055,https://themoviedb.org/movie/21055,2001
3722,3000000,[USA],0250323,6.7,9595,[English],4723,A woman spirals out of control while trying to keep her son from being found culpable in a murder investigation.,https://image.tmdb.org/t/p/w440_and_h660_face/oUgBDA13TqyWUKnNgazqfqpcYhN.jpg,2001-08-31,null,101,"Deep End, The",24936,https://themoviedb.org/movie/24936,2001
3723,7000000,[Ireland],0221559,7.1,2998,[English],4724,On the Edge is about suicidal patients discovering their true selves while going through therapy in a treatment center.,https://image.tmdb.org/t/p/w440_and_h660_face/coPDDnNIzcKwszCt2QiAuTIz2Es.jpg,2001-09-21,null,85,On the Edge,80070,https://themoviedb.org/movie/80070,2001
3724,1500000,[USA],0261983,6.5,42827,[English],4725,Tensions rise within an asbestos cleaning crew as they work in an abandoned mental hospital with a horrific past that seems to be coming back.,https://image.tmdb.org/t/p/w440_and_h660_face/A4BT2d2NwYUbiGJ3ZT1IrS2nwEX.jpg,2001-09-14,373967,97,Session 9,10972,https://themoviedb.org/movie/10972,2001
3725,57000000,"[UK,  France,  USA]",0238112,5.9,27567,"[English,  Greek,  German,  Italian]",4727,"When a fisherman leaves to fight with the Greek army during WWII, his fiancee falls in love with the local Italian commander.",https://image.tmdb.org/t/p/w440_and_h660_face/dNNjMmZwQvq48Pw71BIzd8ky6Rh.jpg,2001-08-17,62112895,131,Captain Corelli's Mandolin,1722,https://themoviedb.org/movie/1722,2001
3726,48000000,"[Canada,  USA]",0250687,6.4,91828,[English],4728,"A Las Vegas casino magnate, determined to find a new avenue for wagering, sets up a race for money.",https://image.tmdb.org/t/p/w440_and_h660_face/8ghNCfFbCJjcNSz2K5jOC3eO6ZD.jpg,2001-08-17,85498534,112,Rat Race,9896,https://themoviedb.org/movie/9896,2001
3727,null,"[Australia,  Belgium]",0251141,7.4,1829,"[English,  French]",4731,"After more than forty years apart, Andreas and Claire embark on an affair as reckless and intense as when they were young lovers. Widowed musician Andreas decides to get back in touch with ...",null,2001-11-09,null,94,Innocence,125707,https://themoviedb.org/movie/125707,2000
3728,null,[USA],0258470,5.6,24808,[English],4732,A young man who was born without an immune system and has lived his life within a plastic bubble in his bedroom finds out that the woman he has loved since childhood is about to be married ...,https://image.tmdb.org/t/p/w440_and_h660_face/gcc4Le4DtmnxYObH0zUcJ5jyP9l.jpg,2001-08-24,null,84,Bubble Boy,9683,https://themoviedb.org/movie/9683,2001
3729,null,"[USA,  Germany]",0256524,6.8,30941,[English],4733,An insurance investigator and an efficency expert who hate each other are both hypnotized by a crooked hypnotist with a jade scorpion into stealing jewels.,https://image.tmdb.org/t/p/w440_and_h660_face/6u2x0GaSOMGOJ69ygnSRpPt54Qe.jpg,2001-08-24,null,103,"Curse of the Jade Scorpion, The",2779,https://themoviedb.org/movie/2779,2001
3730,22000000,[USA],0261392,6.9,126063,[English],4734,"The comic 'Bluntman and Chronic' is based on real-life stoners Jay and Silent Bob, so when they get no profit from a big-screen adaptation they set out to wreck the movie.",https://image.tmdb.org/t/p/w440_and_h660_face/aEsAdMAhwKYFgnHHxMOknktQYKK.jpg,2001-08-24,33788161,104,Jay and Silent Bob Strike Back,2294,https://themoviedb.org/movie/2294,2001
3731,28000000,[USA],0228333,4.9,42056,[English],4735,"Years in the future, a Martian police unit is sent to pick up a highly dangerous criminal at a remote mining post. Upon arrival, the cops find that the post has become a charnel house.",https://image.tmdb.org/t/p/w440_and_h660_face/i2zztssCIbahGES1fdfWFmDXian.jpg,2001-08-24,14010832,98,Ghosts of Mars,10016,https://themoviedb.org/movie/10016,2001
3732,34000000,[USA],0234829,4.9,12753,[English],4736,A rich girl whose family summers on Cape Cod has a romance with a local poor boy who hopes to become a major league baseball player.,https://image.tmdb.org/t/p/w440_and_h660_face/hMp5Iev56BUu3xJGpAeCCPC1ZwY.jpg,2001-08-24,19693891,108,Summer Catch,26602,https://themoviedb.org/movie/26602,2001
3733,null,"[USA,  Hungary]",0221799,6.9,3215,"[English,  Hungarian]",4737,A young Hungarian girl struggles to find her place in the world when she's reunited with her parents in the USA years after she was left behind during their flight from the communist country in the 1950s.,https://image.tmdb.org/t/p/w440_and_h660_face/lXkWyYiMKx3o187CYH7fcrzEjAJ.jpg,2002-02-28,850225,106,"American Rhapsody, An",37920,https://themoviedb.org/movie/37920,2001
3734,null,[USA],0208196,7.3,8244,[English],4738,"Ruby Weaver has man trouble: she tries to fix them, so she's stuck herself with a string of losers. Her current lover, Sam Deed, seems different: he's sweet, tender, just in from Dubuque. ...",https://image.tmdb.org/t/p/w440_and_h660_face/xGyRqTuJ3jraZU8uAO7nLAvr9vJ.jpg,2001-09-12,688510,110,Happy Accidents,22230,https://themoviedb.org/movie/22230,2000
3735,null,[UK],0206926,5.7,4927,[English],4740,A comedy about a couple (Hugh Laurie and Joely Richardson) who are trying to conceive a child.,https://image.tmdb.org/t/p/w440_and_h660_face/4PLm3BZiOXhDIbbqH8ipVyPVA1M.jpg,2001-08-24,null,104,Maybe Baby,13966,https://themoviedb.org/movie/13966,2000
3736,null,"[Sweden,  Denmark,  Italy]",0203166,7.5,17209,[Swedish],4741,"Elisabeth leaves her abusive and drunken husband Rolf, she packs her bags, takes the kids and goes to her brother Göran. The year is 1975 and Göran lives in a commune called Together. ...",https://image.tmdb.org/t/p/w440_and_h660_face/668A5tZhpJqeRHBSWJc3qsxCoTL.jpg,2001-09-21,null,106,Together (Tillsammans),742,https://themoviedb.org/movie/742,2000
3737,null,[USA],0255653,6.5,3427,"[English,  Spanish]",4743,A Mexican-American master chef and father to three daughters has lost his taste for food but not for life.,https://image.tmdb.org/t/p/w440_and_h660_face/7NzySxj2yT9aewXrOOHlP0Gk4CB.jpg,2001-08-31,4574762,102,Tortilla Soup,15104,https://themoviedb.org/movie/15104,2001
3738,10000000,"[Germany,  USA]",0263488,6.1,82819,[English],4744,A brother and sister driving home through isolated countryside for spring break encounter a flesh-eating creature which is on the last day of its ritualistic eating spree.,https://image.tmdb.org/t/p/w440_and_h660_face/g410Y1U1ELbmJG14Zru3UAimm1G.jpg,2001-08-31,59217789,90,Jeepers Creepers,8922,https://themoviedb.org/movie/8922,2001
3739,null,[USA],0184791,6.2,17142,[English],4745,"An update of Shakespeare's 'Othello' with a young cast, set in an upper class prep school, & centered around basketball player Odin.",https://image.tmdb.org/t/p/w440_and_h660_face/bz4IiGxJwcbN4kTLdUuXlcGSMaH.jpg,2001-08-31,16017403,95,O,11065,https://themoviedb.org/movie/11065,2001
3740,6500000,[USA],0103596,5.2,15828,[English],4748,"Each year, three brothers, Samuel, Jeffrey and Michael Douglas visit their grandfather, Mori Tanaka, for the summer. Mori is highly skilled in ninjutsu, and for years he has trained the ...",https://image.tmdb.org/t/p/w440_and_h660_face/kJjhmLG9eJWVZrKimZ6kCrQ0urF.jpg,1992-08-07,29000301,84,3 Ninjas,16314,https://themoviedb.org/movie/16314,1992
